b,,g,,r,
511.6638765949757,0.2708577610390833,491.352298250996,0.7005911822943408,574.506797483865,0.29282375132660876
513.402445931308,0.2577859754078564,492.6635644296181,0.7163921072225206,575.0665320019036,0.3074857129418407
514.7551376832348,0.24362936632991428,493.98135432057165,0.7316841456795833,575.4396883472627,0.32206681815110594
516.8230457637667,0.22845868316047757,495.3043631813904,0.7473243472973019,575.9527783221315,0.3370185152210504
518.1601893346369,0.21409656405070454,496.9072393012284,0.7611232280336959,576.4192237538305,0.3526642297755396
520.0104228803758,0.20005787056479662,498.9093200178062,0.7757915776550267,576.8856691855294,0.3685525135479276
522.0855070444723,0.18497892831751406,500.3419738437386,0.7908992120793349,577.3521146172283,0.38450143962479055
523.9512887712679,0.17098455036179938,502.90742371808255,0.8055207454915835,577.7719155057573,0.3997563482171089
527.1413841013486,0.15673996989111882,505.6848942431988,0.8203872983158513,578.4079774580739,0.415021057585908
529.7280360407698,0.14310463961224762,508.27154618262,0.8339215580872645,578.8744228897729,0.4311188329555725
532.5625890487862,0.13002767087807432,511.25679694549297,0.8467170843314397,579.3408683214718,0.4474922551637587
535.8540193770821,0.11674545126721703,515.0888255689887,0.8593213540768867,579.8073137531708,0.46353490116571894
539.5233901064469,0.1045083395767471,520.3991274067916,0.8734768794151218,580.1041426642519,0.48007371147701816
543.2549535600381,0.09196296283853034,525.5300271554796,0.882683483821745,580.5705880959507,0.496022637553881
547.0688309133409,0.07919240695502128,530.6609269041676,0.8890233611077429,581.0370335276496,0.5120322059352187
551.157087932349,0.06763469716100756,535.7918266528555,0.8918349588606639,581.5034789593485,0.5275566358807581
555.5574518210967,0.05603239743723276,540.9227264015435,0.8924413819054116,582.0865357489722,0.5447588362500995
560.580069594569,0.04752081684488196,546.0536261502316,0.8900708190941253,582.5296589090862,0.5615769686911005
566.1107797132845,0.03854260553303401,551.2233963515612,0.8814752318462251,583.1148359052174,0.5778732097845007
571.2416794619726,0.03363609180734839,554.5954081182178,0.8691698975632209,583.3692606861441,0.5933400601682157
576.3725792106605,0.030548847215905894,558.5653389063905,0.8565910783776836,583.9756397473527,0.6080289739187696
581.5034789593485,0.027847508198393767,562.3170235354668,0.8421082691913576,584.4887297222215,0.6233108346464101
586.6343787080366,0.025807721593333666,565.6084538637626,0.8280205953826048,584.7685969812409,0.6377437031114038
591.7652784567244,0.02415384056220371,568.2309862210068,0.8144333266037836,585.1883978697699,0.6524797830987714
596.8961782054125,0.02272047700189095,571.0084567461231,0.8003661496112286,585.8565389576688,0.6668520092592904
602.0270779541005,0.0211768547061697,573.7859272712394,0.785325020455897,586.2060500082907,0.685546973428256
607.1579777027885,0.019964008616674356,575.9061337789617,0.771156772955884,587.4506582135095,0.7240831841073487
612.2888774514765,0.019192197468813843,577.7385979749217,0.7561694605642639,588.0337150031332,0.7430591718825769
617.4197772001644,0.019964008616674356,579.9708725409092,0.7408356207185022,588.584968695141,0.7577052072360273
622.5506769488525,0.022279442060256338,581.6730954799664,0.7261712089091503,588.966605866531,0.7727065207369057
627.6815766975404,0.025421816019403076,583.538877206762,0.7123337376153632,586.8125029033629,0.7038296563186786
632.8124764462284,0.02961164796493243,585.1417533266,0.6982647229772181,590.0092485962109,0.7920248600839646
637.9433761949165,0.03562074904470425,586.6343787080366,0.6849099399251091,590.7990700624911,0.8154256552224616
643.0742759436043,0.04229140253692831,587.6190968416231,0.6704231671894709,591.8370392923705,0.8354376156991337
648.2051756922924,0.05017490211864761,588.6273728252954,0.6571492405433282,592.6981693201224,0.8551230406901723
653.3360754409804,0.0589956009513406,589.81468846962,0.6422091818954546,593.7243492698599,0.8724294214287395
658.4669751896683,0.06776117041632912,591.2988330250256,0.6260700595000118,594.7038846764276,0.8871655014161071
663.5978749383563,0.07503824695330075,592.6981693201224,0.6081300444262275,595.7300646261652,0.9021441506213737
668.7287746870443,0.08220506475486378,594.097505615219,0.5898362825763406,597.235411246648,0.9154854576058217
673.8596744357324,0.0878833896284098,595.4968419103158,0.5711382386966217,598.7619599322081,0.9290962859434909
678.9905741844202,0.0927899033540952,596.8184373001293,0.5525412653243609,601.0941870907027,0.9429766356343813
684.1214739331083,0.09720025277044175,597.4474318974203,0.5376287713603394,603.9928122734029,0.956029169740378
689.2523736817963,0.10199650776071845,598.5287372163586,0.523736170698848,609.0237594295841,0.9675275807187098
694.3832734304842,0.10541452855838707,599.4616280797566,0.5102735791054505,614.1546591782721,0.9728751293860299
699.5141731791723,0.10745431516344717,600.3945189431543,0.49662906059862866,619.2855589269601,0.9743084929463426
704.6450729278602,0.10640685717706488,601.0941870907027,0.4835101087305881,624.4164586756481,0.9755213390358378
709.7759726765482,0.10232728396694446,602.3663109953361,0.469874778451717,629.547358424336,0.9793252654074366
714.9068724252362,0.09720025277044175,602.9599688174983,0.45595155036372326,634.678258173024,0.9825778981019921
720.0377721739242,0.09119115169066971,603.8928596808961,0.4436883287921599,639.8091579217121,0.9863266951058867
725.1686719226122,0.08639489670039291,605.0589732601434,0.43077151793903523,644.9400576703999,0.9879254467693122
730.2995716713001,0.08429998072762823,605.9918641235413,0.41761213786801155,650.070957419088,0.9914537263023894
735.4304714199882,0.08385894578599373,606.924754986939,0.4040282616656644,655.201857167776,0.9897447159035551
740.5613711686761,0.08589873239105394,608.0908685661864,0.3904747066155547,660.332756916464,0.9829638036759224
745.6922709173641,0.08826929520234017,609.3825636078141,0.3747893413235246,665.463656665152,0.9712763777226043
750.8231706660522,0.09290016208950391,610.8895411563797,0.35681822763206084,668.7909674112709,0.9576116451142909
755.95407041474,0.09962594494943233,612.4832297146843,0.3402931996626878,672.3603855481288,0.9443338681631022
761.2848753484418,0.10889949215969641,613.6882137465732,0.32493048252908097,675.259010730829,0.930039610679765
765.1372148513124,0.12148818482968093,615.2995706924421,0.310165000212271,678.0935637388454,0.916698303695317
768.6198579062566,0.1375846349741603,617.3420362948814,0.29364916047084866,681.3228013429148,0.9028372055296567
770.7107077084875,0.15172319743002471,619.3932001804291,0.27720187904567406,684.5520389469841,0.8915550713015495
772.5906241453345,0.16655299734248974,621.484515962112,0.2612416241866564,689.7188191134951,0.8850540466330312
774.4324855935814,0.18213340479985207,624.2221064124402,0.24604495145815908,694.8497188621832,0.8866527982964567
775.4514894597544,0.1981476379738415,627.5816241050336,0.23083384008573926,699.8983047111597,0.895651856848193
777.2439726187117,0.21506684092230066,630.5161297055569,0.21753918102781022,703.6499893402358,0.9101489348120425
778.4833847657974,0.23131897852153727,633.8075600338527,0.20564706962722068,706.9414196685318,0.9243485636444411
779.4162756291952,0.24581248929100585,637.3692895097486,0.19575459934341444,709.8118530943711,0.9377365185554081
780.5908700344733,0.26010753433673883,642.6078305119055,0.18650982845145747,713.0410906984405,0.9514376809730031
781.523760897871,0.27460655804297784,647.7387302605935,0.17862632886973817,716.306208720333,0.9651688313433603
782.2446311104967,0.2897120047939643,652.8696300092814,0.17564934301370427,719.5713267422252,0.9782300286357106
783.0503095834312,0.304817451544951,658.0005297579694,0.1793981400175988,724.2357810592143,0.991398596934685
784.0962781272408,0.32139301476805304,663.3313346916713,0.1890772818616876,729.3666808079024,0.9997498562207765
785.013620809582,0.33744301135237387,667.142860219268,0.20148296471995353,734.4975805565903,1.0010083634763205
785.8065780434703,0.3537861124083227,669.9160903313688,0.21589378143786553,739.6284803052783,0.9921704080825456
786.7394689068681,0.37172612748210687,672.6723587914078,0.22945560589313097,744.7593800539663,0.9797663003490713
787.672359770266,0.38946400154097527,675.0469900800567,0.24362385339314385,749.6358550217276,0.9664249933646233
788.6770114693096,0.40781607329901115,677.8456626702502,0.2586741707764263,752.2225069611488,0.9566119659132524
789.5740219148845,0.4270816669513784,680.5453922900833,0.2732834532180739,757.3534067098368,0.9491143719054634
790.6109659899689,0.44417346722795803,682.9220428230253,0.2888771886544417,762.4843064585248,0.9409552254852225
791.4039232238572,0.46061763879136475,684.7673214539221,0.3033713658228604,767.6152062072129,0.9339537957867725
792.336814087255,0.47850711861142003,687.1200517083155,0.31794217887056053,772.7461059559008,0.9295434463704261
793.3030224814884,0.4977899275700026,688.9653303392123,0.33238637611770905,777.8770057045888,0.9276139185007745
794.4146164648228,0.5157424123817201,691.3180605936057,0.34705048501844715,783.0079054532767,0.9255190025280099
795.3353918624621,0.5335255712783455,692.6574253331983,0.3609722254885821,788.1388052019647,0.9238099921291756
796.4271817190761,0.5518648703898346,695.0617395129555,0.37626511208976343,793.2697049506527,0.9209432650085505
796.9546238610742,0.5681263375743751,697.4363708016044,0.39153594694386307,798.4006046993408,0.9142726115163264
798.0507706255665,0.5849343629646304,700.1926392616434,0.4054285476053545,803.1368198519757,0.9013977837970689
799.0069837605492,0.6011157512086466,702.8151716188876,0.4186850401779496,805.9636841990301,0.890015689726421
800.139174035673,0.6156919560296716,706.044409222957,0.4312768704763249,809.5952950601145,0.8773187072270173
801.1604068368927,0.6307698380968061,710.708863539946,0.44363319942445556,813.3268585137058,0.8637120901604922
801.5724336348933,0.6458091296065473,715.839763288634,0.4478230313699848,816.9962292430705,0.8506386200208077
803.0650590163299,0.6622533011699543,720.9706630373221,0.4468858321190111,820.3857327134159,0.8371760284274101
804.7309355581117,0.6802799481072739,726.1015627860099,0.4456178566618114,824.0551034427807,0.8246357052145663
806.2302244457152,0.6983426916543999,731.232462534698,0.45052437038749693,829.1860031914687,0.8136063860882187
807.2630679016199,0.7139508657346902,736.5499404560655,0.4603447484212284,832.5968854107668,0.800075571902287
808.874424847489,0.7277148312048716,740.4790572689644,0.473082010490516,837.582020962049,0.7910033453294432
810.2016741213231,0.7411994745453507,744.2307418980408,0.48836149308856913,842.712920710737,0.7808595416718462
812.1607449344585,0.7527114053448101,747.5221722263368,0.5033043788835045,847.8438204594249,0.7736375945025789
814.3597019696106,0.7705503499111364,750.3926056521761,0.5170655172066241,852.9747202081129,0.7669118116426505
817.9291201064683,0.7834469466627695,753.6218432562455,0.5301902445322336,858.105619956801,0.7603514168858352
823.1222125793828,0.7957444709520155,756.8869612781377,0.5436614993119847,863.236519705489,0.7529089522457506
828.2531123280709,0.7971778345123282,760.2142720242568,0.5576958612047157,868.3674194541769,0.7430959247943798
833.3840120767588,0.7898456286076521,763.8836427536215,0.5712645768309441,873.4983192028649,0.7310777226348356
838.5149118254468,0.7793710487438293,767.6152062072129,0.5844921794945019,877.010378923892,0.717220793917153
843.6458115741348,0.7701093149695017,771.2845769365775,0.5986496308266729,881.2464960960856,0.7050566610783916
848.7767113228227,0.7638796964189124,774.3786649668469,0.6127792877692928,885.1594549953376,0.6907678180865253
853.9076110715107,0.7568782667204623,777.1773375570405,0.6262722005149277,888.9733323486405,0.6778032960085566
859.0385108201988,0.7505383894344644,779.9760101472339,0.640775818335142,893.0067134345074,0.6649613962374301
864.1694105688867,0.7432613128974928,782.7746827374273,0.6554310419165432,896.8205907878103,0.6511229115361485
867.6677513066286,0.7375002939723903,785.5521532625436,0.6701597713215504,900.5521542414016,0.637175181506953
874.8976554979616,0.7358739776251124,787.9055824861152,0.6839531391211738,904.3660315947044,0.6241883644641038
880.0285552466496,0.7240762929363856,790.4710323604593,0.6974763730190461,908.481726580283,0.6110947793116605
884.9262322794881,0.7100899723497969,793.2697049506527,0.71101982101841,912.4931572928936,0.5988113436386056
889.8239093123267,0.6971731614966723,796.1042579586692,0.7244621985103159,917.3441897825622,0.5861977443078547
892.8091600751998,0.6848021313838206,799.2335429702317,0.7373270302453194,921.5421986678524,0.5724521552935748
896.7382768880987,0.6730232555381928,803.9979498797276,0.7507037775375773,926.2066529848415,0.5601766827514106
900.489961517175,0.6586450840537057,809.1288496284157,0.7585872771192966,931.10433001768,0.5479324501842787
903.817272263294,0.6448041999895371,814.2597493771036,0.7606270637243568,935.7687843346691,0.534773070113255
907.1445830094128,0.6318411854758601,819.3906491257916,0.758477018383888,940.4332386516581,0.5209466246930089
910.751761014551,0.6191063015361598,824.5215488744795,0.7549487388508108,945.3309156844967,0.5081896890062269
914.9083080836901,0.6056706620780843,829.6524486231675,0.753294857819681,949.7621472856363,0.49424885014799413
918.9767487935084,0.5912765373076161,834.7833483718555,0.7496011901834907,953.2604880233781,0.4814598212935842
923.1747576787985,0.5775258947679636,839.9142481205436,0.7473960154753175,956.9920514769694,0.4679452505820654
927.8392119957877,0.5637600916521921,845.0451478692315,0.7457421344441876,961.4232830781091,0.4547252282065669
931.9594799757947,0.5520359127870711,850.1760476179195,0.7453562288702573,965.6212919633992,0.44103522797138905
935.7687843346691,0.5413224389965295,855.3069473666075,0.743151054162084,968.8864099852916,0.42701169506159986
958.7023513931988,0.4675409685522337,860.4378471152954,0.7395676452613026,972.1515280071839,0.4129881621518108
963.0558420890552,0.4549408452891438,865.5687468639835,0.7329521211367829,976.1163141766247,0.4003627712618566
966.7874055426464,0.44204232338498783,870.6996466126715,0.722973705582299,979.8478776302159,0.3872043537670943
969.8193008486894,0.4281234706436372,874.8976554979616,0.708931030530946,982.8797729362587,0.37465717219838723
973.3176415864311,0.4145800226442733,879.0956643832518,0.6956234137156505,985.9116682423017,0.3610415309794105
977.2824277558719,0.40207254734635334,883.2113593688304,0.6816558659398946,989.4100089800435,0.3474186704384725
980.7807684936137,0.3890236229013372,887.0252367221332,0.6681027567890825,992.9083497177853,0.3338391258293022
983.8126637996565,0.3757689477804246,890.7568001757245,0.6550267598867114,996.1734677396777,0.3208443462989956
986.8445591056995,0.36225437706890584,894.4261709050892,0.6421099490335869,999.43858576157,0.3074164074510123
990.1096771275919,0.34934622940213456,897.8156743754347,0.6295367779058192,1001.3043674883656,0.29935964414222227
993.3747951494843,0.33617818614475736,901.567359004511,0.6164475526576192,,
996.6399131713765,0.3224037198426325,905.6830539900895,0.6034471109140097,,
999.9050311932689,0.3085426216769722,909.6944847027002,0.5924641157702469,,
937.4433363553943,0.5332390381895332,914.4473181541164,0.57821849371907,,
937.4433363553943,0.5332390381895332,918.743526077659,0.5641306835128712,,
940.1631912964641,0.5261669024045262,923.874425826347,0.5528444768467347,,
943.4270172257479,0.5162659123055163,929.0053255750349,0.540385239745556,,
947.2348141432457,0.5063649222065064,933.3015334985774,0.5252681868118947,,
949.4106980961014,0.4992927864214993,937.8677887773142,0.5119715636307439,,
951.5865820489573,0.4908062234794909,942.9986885260022,0.5016292942494114,,
953.7624660018131,0.48090523338048097,946.812565879305,0.4873864599577985,,
956.4823209428829,0.4738330975954739,950.845946965172,0.4740808249171592,,
,,954.7421382181865,0.45988339128130273,,
,,959.3242786354639,0.4472402351971104,,
,,963.3408920750934,0.4348615044741665,,
,,967.1916582501188,0.42015911465595146,,
,,970.5189689962377,0.4055269929048264,,
,,973.929851215536,0.39354472327958967,,
,,977.8997820037087,0.3811910832393446,,
,,981.651466632785,0.36643003289131093,,
,,984.9787773789038,0.3515120259905189,,
,,988.3060881250228,0.3382111472090542,,
,,991.9132661301609,0.3250719812395221,,
,,995.2405768762799,0.31187794842308414,,
,,998.5678876223988,0.2985510800825588,,
,,1001.3043674883656,0.29572110587373646,,
