b,,g,,r,
497.9386961571479,0.5236989495905742,479.4560303284877,0.5058124303982565,538.5740452548512,0.05439432288834056
498.9425057596547,0.511170937542067,479.7091349795486,0.5168647750044437,540.7615925961632,0.05057369766297537
499.7616522749079,0.4999578840970351,480.2515020889648,0.5283316449618798,542.9491399374751,0.046663175373483856
500.55712403538496,0.4893687590851651,480.60404071008526,0.5401306346284488,545.136687278787,0.04306729280843413
501.35259579586204,0.47882083689435284,480.90234262026416,0.5509257737456081,547.3242346200989,0.04005574116020516
502.1480675563391,0.4681493062403671,481.44470972968037,0.562492529329851,549.5117819614109,0.03767346896085999
502.9435393168161,0.45764258687061266,481.7972483508009,0.574246570464357,551.6993293027227,0.0360103732745245
503.7390110772932,0.4471770703219162,482.19498423103937,0.5854702189205181,553.8868766440347,0.03524624822945133
504.53448283777027,0.4366703509521619,482.62112981700926,0.5986504127651981,556.0744239853466,0.03556088795389312
505.31720665336786,0.4257832978495658,483.23452119075375,0.6120707601954727,558.2619713266586,0.0367295497875344
506.30061954406756,0.4141206355989244,483.65033597463946,0.6238472755960102,560.5323803096868,0.04150233475043663
507.1197660593207,0.4028428348636588,483.8853617220532,0.6345949690404362,562.6370660092824,0.04798915706934603
507.90248987491833,0.3921617958663519,484.44580773511655,0.6460518504351915,564.6381746567325,0.059534062672724763
508.8764328637076,0.3801483210249894,484.8435436153551,0.6574238290471609,565.9041821683846,0.07285532712855058
509.8707725643039,0.36752377665286107,485.61668261250327,0.6680872072713118,566.7801480951005,0.08537509861284609
510.8651122649002,0.3551299680786566,486.5203619286334,0.7002035944382355,567.4496701601686,0.09701901584379735
511.85945196549653,0.34290097078868365,487.0672487639614,0.7151190156611809,568.3758265670097,0.10912558189405552
512.9047834456106,0.33130839861166617,486.4706449436036,0.6842581026888437,569.1286837688898,0.12311099658455216
514.1285861540368,0.3185672185614663,487.7774914072445,0.7299226006555407,569.6571042954924,0.1365737240593431
515.3968907791332,0.30529702886467736,488.35989037473666,0.7442494101490881,570.3317255385124,0.1490524738338821
516.4002699315531,0.2937542458308682,488.96414296202215,0.7573202127677507,570.9042903770976,0.16323077206031988
517.3946096321495,0.2830250312274013,489.65253198551187,0.7701754929378031,571.5364063296195,0.17762821496139503
518.3979887845694,0.27208006367003157,490.0502678657504,0.78259550228027,571.7849912547686,0.18960450161554643
519.5731175216378,0.26084293065425157,490.64687168610817,0.7938576067027516,572.242387517043,0.2008006815243356
520.6759306441173,0.24998036873899754,491.28324909448986,0.8050482929020666,572.6401233972814,0.21281542414480759
521.8691382848328,0.23902041833760668,491.96663165235424,0.8166764781467957,573.0378592775199,0.22483016676527967
523.0776434594038,0.22804779014512122,492.7732288919988,0.8290131214084275,573.3759347757227,0.23646584343201937
524.4544215063834,0.21680621167012615,493.67578338946316,0.8413739677257855,573.939393939394,0.24857947282303017
525.8464970872183,0.20596398361461488,494.5018502176509,0.8531643134438809,574.3371298196325,0.2611875360667354
527.2650883934023,0.19539487140154432,495.2208343088513,0.8638199968589982,574.7318525492632,0.27356336522811453
528.8295161890072,0.18494171569916518,496.10670058756443,0.8759635919380513,575.0994569234231,0.28615644562779863
530.4204597099613,0.1747440174873448,497.20951371004395,0.88804725564102,575.4971928036616,0.2994512225558017
532.0887407631841,0.16466306060185498,498.4027213507595,0.8994604370740473,575.742463263142,0.3119494116100192
534.0474321416604,0.15457817963816933,499.6112265253305,0.910252406743433,576.2263752507655,0.32455747485372444
536.0011912795583,0.14631407095742133,501.01452029765926,0.9210919181294239,576.624111131004,0.3385664340133968
537.2671987912104,0.1381205956842011,502.6140424356381,0.9314168603474524,577.0218470112426,0.352657798815185
539.2452245527537,0.1312338384502445,504.45825012739124,0.9419570267131243,577.4436880963441,0.3662921868743315
541.3316806911718,0.12211977443224575,506.41958518681747,0.9520558381544059,577.7510294583466,0.3793272611726364
543.4692560885562,0.11421390390557462,508.7438542369614,0.9628041558839995,578.1793604062957,0.3938352642908557
545.3536341225534,0.10595028916473936,510.93140157827327,0.9701307666102881,578.5465012188237,0.4079594760968439
547.3242346200989,0.09970244320796573,513.1189489195853,0.9761988184388093,578.9748321667728,0.4223983276272739
549.5117819614109,0.09106108791883083,515.3064962608971,0.9815926422863837,579.3419729793006,0.4366366395531146
551.6993293027227,0.08365581726143179,517.4940436022091,0.9866268778774532,579.7244113256838,0.45115155783011285
553.8868766440347,0.07637415506720624,519.681590943521,0.9910318340196389,580.1916814507194,0.4655385456697009
556.0744239853466,0.06958692672567512,521.8691382848328,0.994807510712941,580.5351806200164,0.4796036904944522
558.2619713266586,0.06338402930096454,524.0566856261448,0.9967852461237183,580.9329165002548,0.4943130976121083
560.4495186679704,0.057756473086661764,526.2442329674568,0.9976392682329176,581.3306523804933,0.5090225047297643
563.009943397006,0.05206261778756627,528.4317803087687,0.9982235991497381,581.7283882607319,0.5238967231316519
565.5916754053401,0.04700349997339037,530.6193276500805,0.9976392682329176,582.1261241409704,0.538606130249308
567.6087645122641,0.044640491430643525,532.8068749913925,0.996650400527529,582.523860021209,0.553315537366964
569.796311853576,0.04171883684654065,534.9944223327045,0.9941332827319942,582.9215959014475,0.5677777275582729
571.9838591948878,0.03942646171132158,537.1819696740164,0.9891439956729878,583.3499268493966,0.5826329292735184
574.1714065361998,0.03749367483260735,539.3695170153283,0.9831208923765298,583.7323651957798,0.5981505455734633
576.3589538775117,0.035875527678334906,541.5570643566402,0.976468509631188,584.1810928555361,0.6128124109745141
578.5465012188237,0.034302329056125735,543.7446116979521,0.969366641565215,584.6029339406376,0.6262744963274187
580.7340485601355,0.032998821626295305,545.9321590392641,0.9621299279030526,584.9255728364955,0.6405197234120383
582.9215959014475,0.031785211260591195,548.119706380576,0.9550730083691428,585.3441689901731,0.6545021744630581
585.1091432427594,0.030661497959012962,550.307253721888,0.9481958829634853,585.8335907389081,0.6687540697365002
587.2966905840713,0.029447887593308852,552.4948010631998,0.9418131914105223,586.1215618470029,0.6829995437910763
589.4842379253832,0.02832417429173084,554.6823484045117,0.9353855513254962,586.686828901039,0.698135212821131
591.6717852666952,0.02720046099015283,556.8698957458237,0.9288230656442806,587.0616648366577,0.7127105234847988
593.8593326080071,0.02612169622063809,559.0574430871357,0.9220358373027494,587.8127827820612,0.7411358556755525
596.046879949319,0.025042931451122907,561.2449904284475,0.9151137633650289,587.3961245541309,0.7264673454517564
598.234427290631,0.024054063745734267,563.4325377697594,0.9077422041066772,588.3194399903989,0.7564454451822147
600.4219746319429,0.023155093104471947,565.182575642809,0.8995346021519515,588.748426546942,0.7706851401398112
602.6095219732548,0.022301070995272676,566.8630097368168,0.89247655890474,589.2311332743224,0.7826054908429506
604.7970693145667,0.021581894482262776,568.3808400444918,0.8832531862261702,589.6469480582081,0.7947865430320562
606.9846166558787,0.020862717969252875,570.1230234694862,0.8765928713869349,590.0446839384466,0.8063383157722781
609.1721639971905,0.020503129712747814,571.320966061157,0.8675941752678983,590.4424198186852,0.8175754487880581
611.3597113385025,0.020233438520369296,573.1351999008416,0.8584809786777113,590.6774455660989,0.8289074731493047
613.5472586798144,0.019739004667674864,574.9317839543028,0.8471595149794847,591.2740493864567,0.8415704734877538
615.7348060211264,0.020008695860053605,576.5313060922817,0.8358844841817691,591.9842920297398,0.85625045001894
617.9223533624382,0.020278387052432345,577.9498973984657,0.8248539003728506,592.6235104086945,0.8710834655997696
620.1099007037501,0.020727872373063505,579.3419729793006,0.81383508879852,593.1904131730605,0.8835598938567185
622.2974480450621,0.021357151821947307,580.7187510262802,0.802503860229355,593.7870169934183,0.8962353798985184
624.4849953863741,0.022166225399083306,581.9425537347065,0.7913600818570907,594.3565024583053,0.9077422041066772
626.6725427276859,0.023200041636535218,583.3040342478307,0.7797979363787004,595.2372033359762,0.9192554495337022
628.8600900689978,0.024458600534302377,584.5125394224016,0.7679822350784156,595.9474459792593,0.9318705761181602
631.0476374103098,0.0259868506244485,585.6063130930576,0.7571376525759868,597.0412196499153,0.9428882104690319
633.2351847516218,0.02756004924665789,586.8377645684114,0.7463820095190897,598.277041849228,0.9533360686658465
635.4227320929336,0.029402939061245803,587.7497590779669,0.735718946821829,599.860465153959,0.9635550607725833
637.6102794342455,0.031380674472023085,589.6247660669719,0.7114519645870314,602.012918152897,0.9730524211943908
639.7978267755575,0.033583152543115835,588.6747760899405,0.7244061315276227,604.2004654942089,0.9760639728426199
641.9853741168694,0.035920476210397956,590.6774455660989,0.698596684416979,606.3880128355208,0.9776821199968923
644.1729214581812,0.03852749107005904,591.3876882093818,0.6874366060275929,608.5755601768328,0.9773225317403873
646.3604687994932,0.04108955739765685,592.4104376157096,0.6758527271930401,610.7631075181447,0.977232634676261
648.5480161408052,0.043696572257317934,593.2168361860834,0.6643286150879341,612.9506548594566,0.9774573773365767
650.7355634821171,0.046303587116978795,594.2002490767829,0.6526849695239347,615.1382022007685,0.9774573773365767
652.9231108234289,0.04904544757282925,595.0193955920361,0.6412011546833798,617.3257495420804,0.9778169655930815
655.1106581647409,0.05165246243249011,595.8148673525131,0.6304060155662204,619.5132968833924,0.9779518111892709
657.2982055060529,0.05443927142040361,596.6103391129902,0.619322456701656,621.7008442247043,0.9779518111892709
659.4857528473648,0.057181131876254065,597.3124032046235,0.6086546717586756,623.8883915660163,0.9775023258686397
661.6733001886766,0.059563404075599236,598.2191297567756,0.5972757779879272,626.0759389073281,0.9780866567854603
663.8608475299886,0.06172093361462916,598.9967543944215,0.5856597518973843,628.26348624864,0.9789406788946595
666.0483948713006,0.06356382342921707,599.6988184860546,0.5746286329868935,630.451033589952,0.9780417082533972
668.2359422126125,0.06500217645523687,600.6055450382069,0.5629316419123138,632.638580931264,0.9746256198166
670.4234895539244,0.06648547801331983,601.2897620070087,0.5514801389743866,634.8261282725758,0.9699060239499724
672.6110368952363,0.06778898544315037,602.1123521229566,0.5403778515547961,637.0136756138877,0.9642425089100193
674.7985842365482,0.06913744140504396,602.9078238834337,0.5285114390901323,639.2012229551997,0.9579497144211825
676.9861315778601,0.07017125764249577,603.7032956439107,0.5166450266254686,641.3887702965117,0.9518816625926613
679.1736789191721,0.07107022828375809,604.582903840592,0.5045123805478156,643.5763176378235,0.9456338166358875
681.361226260484,0.0715646621364524,605.2671208093941,0.49322684142058293,645.7804373074787,0.9371610183419894
683.5487736017959,0.07165455920057873,606.0897109253419,0.4821170625789817,647.3106156245076,0.9270800614564996
685.7363209431078,0.0718793018608943,606.8580643303482,0.4708874209852122,649.1570492074204,0.9196704208029277
687.9238682844198,0.07214899305327305,607.6424106116577,0.45948086657934806,650.4704062286248,0.9109725052776134
690.1114156257318,0.0722838386494623,608.5602626429775,0.44712002026199005,652.3265070030711,0.902278710034405
692.2989629670436,0.07295806663040927,609.3378872806232,0.43535186067831033,654.2099033771419,0.8929673572143998
694.4865103083555,0.07313786075866169,610.1333590411003,0.4243507074558617,656.5027337455758,0.8863017543125689
696.6740576496675,0.07313786075866169,610.9288308015774,0.41355556833870233,658.6902810868877,0.879244834778659
698.8616049909795,0.07264342690596737,611.7243025620544,0.4030076461478902,660.8352138696026,0.8698826976717977
700.1542466017546,0.07214899305327305,612.5070263776521,0.3923139293594885,662.2465077807851,0.8610327471992019
,,613.4809693664413,0.3806097926208373,663.9886912057796,0.8545552482382737
,,614.5263008465554,0.3687332379232978,665.1392842878981,0.8460086059274148
,,615.8252005393624,0.3566282524807606,666.8438666317776,0.8366261349608106
,,616.8285796917824,0.3450270363552693,668.6336780928509,0.8253640305383287
,,617.8229193923786,0.3343967085223415,670.4234895539244,0.8156951018634175
,,618.9166930630346,0.3234449986851622,672.6110368952363,0.8094397644846334
,,620.1099007037501,0.3118670059679034,674.8151565648915,0.8006972749983564
,,621.3031083444657,0.30107186685074405,676.9708340440048,0.7919686158296375
,,622.5116135190367,0.290612689197595,678.9748109790528,0.7811424161242961
,,623.8883915660163,0.28012906151876316,680.9216234454835,0.7707580040759976
,,625.3069828722003,0.26952698704884637,682.6911556100316,0.7587940059825127
,,626.9065050101792,0.2590449893717267,684.2075236534411,0.7473602231389564
,,628.7030890636405,0.24845369579032728,685.977055817989,0.7373446847676024
,,630.6499015300712,0.2380562723248527,687.7960246086288,0.7298519672480128
,,632.685930440816,0.22798983452868815,690.1114156257318,0.7234082741158213
,,634.7496406032992,0.2204791488615696,692.2989629670436,0.7203517739355292
,,636.3034329706047,0.21398087536901567,694.4865103083555,0.7180144502682468
,,638.2068832546033,0.20757892015945412,696.6740576496675,0.7124408322924201
,,640.3944305959153,0.2000725153049131,698.8616049909795,0.7051142215661315
,,642.5819779372272,0.19351002962369757,700.054812631695,0.6990911182696733
,,644.769525278539,0.18744197779517635,,
,,646.957072619851,0.1815986686269706,,
,,649.144619961163,0.1762497933114593,,
,,651.3321673024749,0.17197968276546294,,
,,653.5197146437868,0.16847369726453953,,
,,655.7072619850987,0.1664510133216992,,
,,657.8948093264107,0.16586668240487856,,
,,660.0823566677226,0.16618132212932046,,
,,662.2699040090345,0.16734998396296152,,
,,664.4574513503464,0.16928277084167576,,
,,666.6449986916583,0.172339271021968,,
,,668.8325460329702,0.17620484477939624,,
,,671.0200933742822,0.18186835981934946,,
,,673.2076407155942,0.18906012494944857,,
,,675.395188056906,0.1969710665925578,,
,,677.5980329320732,0.20465726557535135,,
,,679.7702827395299,0.2140065602444804,,
,,681.9578300808419,0.2218276048234632,,
,,684.1453774221537,0.22960370087038307,,
,,686.3660694201521,0.23786673934798663,,
,,688.5555664471516,0.24566619100470388,,
,,690.7080194460896,0.25461755896350935,,
,,692.8955667874014,0.26497819560405855,,
,,695.0002524869969,0.27667979678449095,,
,,697.2706614700253,0.28511513796833643,,
,,699.3587748412775,0.29118318979685764,,
