# wavelength [nm], Transmissivity
204.77113099332348,0.0008394507338798096
215.91019834071096,0.0006246798515761043
227.0492656880984,0.0006246798515761043
238.18833303548587,0.0006246798515761043
249.3274003828733,0.0006246798515761043
260.4664677302607,0.0006246798515761043
271.6055350776482,0.0006246798515761043
282.7446024250356,0.0006246798515761043
293.8836697724231,0.0006246798515761043
305.02273711981053,0.002342846910006191
314.119642120177,0.022789034905325245
317.0900600794803,0.0547469421921265
320.0604780387836,0.09057072536039557
320.8030825286094,0.12175545747090322
323.0308959980869,0.15835241581546589
324.8874072226515,0.2050006514518452
326.74391844721606,0.25345296249957605
328.60042967178066,0.3013898234297778
331.0138942637146,0.3522046141828503
332.3134521209098,0.4000985209365914
334.2627889067026,0.44262315563273813
336.76907905986474,0.4828282648000042
337.5116835496906,0.5143566303221979
339.8323225803963,0.5505455239903834
342.3386127335585,0.5877223637171664
345.30903069286177,0.6279274728844324
349.39335538690386,0.6701943825218146
353.4776800809459,0.7062758907488482
357.9333070199009,0.7335303157131969
364.4310963058769,0.767356729676041
373.7136524286998,0.7969951114339614
384.8527197760872,0.8216937628988952
395.9917871234747,0.839734517012412
407.1308544708621,0.8534798534798533
418.2699218182496,0.8648627102419533
429.408989165637,0.8756012543571419
440.5480565130245,0.8826886934731664
451.68712386041193,0.889561361706887
462.82619120779935,0.89428632111757
473.96525855518684,0.899011280528253
485.10432590257426,0.9020180728805058
496.24339324996174,0.9037362399389359
507.38246059734917,0.9015885311158982
518.5215279447366,0.8957897172936964
529.6605952921241,0.8829034643554701
540.7996626395116,0.8590638964197514
550.0822187623344,0.8285664311326159
557.5082636605927,0.7966729551105058
563.7408370573452,0.7581522632915936
568.8329821304366,0.7240589198036006
574.2168646816739,0.6898244411643794
579.6007472329111,0.6513804532320042
583.4994208044967,0.6178761955926159
587.2124432536259,0.5853384069235945
590.9254657027551,0.5524784619311174
594.6384881518842,0.5183298916448177
597.4232549887311,0.48815458268113776
601.1362774378603,0.4571201901882427
604.8492998869893,0.4220051509315761
608.5623223361185,0.3875344243218207
613.0179492750735,0.34881123424245075
616.9166228466592,0.31182768830974117
620.6296452957882,0.2805785249345424
624.3426677449174,0.24997367420625494
628.0556901940466,0.2213017614187014
631.7687126431757,0.1942406302484262
635.6673862147613,0.16608416757840172
641.6701058408535,0.13485648129143324
650.3338248888215,0.09759373321172893
658.6881253993621,0.06789092018911735
668.8989371344672,0.04121637660698885
680.0380044818547,0.023175622493472048
691.1770718292421,0.01243707837828345
702.3161391766296,0.00663826455608163
713.4552065240171,0.0034167013215249398
724.5942738714044,0.0025576177923098964
735.7333412187919,0.0008394507338798096
746.8724085661794,0.0006246798515761043
758.0114759135669,0.0006246798515761043
769.1505432609542,0.0006246798515761043
780.2896106083417,0.0006246798515761043
791.4286779557292,0.0006246798515761043
802.5677453031166,0.0006246798515761043
813.706812650504,0.0006246798515761043
824.8458799978915,0.0006246798515761043
835.9849473452789,0.0006246798515761043
847.1240146926664,0.0006246798515761043
858.2630820400539,0.0006246798515761043
869.4021493874413,0.0006246798515761043
880.5412167348287,0.0006246798515761043
891.6802840822162,0.0006246798515761043
902.8193514296037,0.0006246798515761043
913.958418776991,0.0006246798515761043
925.0974861243785,0.0006246798515761043
936.236553471766,0.0006246798515761043
947.3756208191535,0.0006246798515761043
958.5146881665409,0.0006246798515761043
969.6537555139283,0.0006246798515761043
980.7928228613158,0.0006246798515761043
991.9318902087032,0.0006246798515761043
1003.0709575560907,0.0006246798515761043
1014.2100249034781,0.0006246798515761043
1025.3490922508656,0.0006246798515761043
1036.4881595982529,0.0006246798515761043
1047.6272269456404,0.0006246798515761043
1058.7662942930278,0.0006246798515761043
1069.9053616404153,0.0006246798515761043
1081.0444289878028,0.0006246798515761043
1092.1834963351903,0.0006246798515761043
1103.3225636825778,0.0006246798515761043
1114.461631029965,0.0006246798515761043
1125.6006983773525,0.0006246798515761043
1136.73976572474,0.0006246798515761043
1147.8788330721275,0.0012689924984872203
1159.017900419515,0.0019133051453985583
1170.1569677669022,0.002342846910006191
1181.2960351142897,0.0032019304392212344
1192.4351024616772,0.0032019304392212344
1198.9328917476532,0.0032019304392212344
