36.292,275.83000000000004,
39.278,275.03200000000004,
42.263999999999996,273.701,
45.24999999999999,279.20300000000003,
48.23599999999999,280.536,
51.22199999999999,278.684,
54.20699999999999,280.317,
57.192999999999984,280.901,
60.17899999999998,286.54200000000003,
63.16499999999998,285.22200000000004,
66.15099999999998,284.778,
69.13699999999999,285.53200000000004,
72.12299999999999,283.76,
75.10799999999999,284.533,
78.094,282.61,
81.08,283.194,
84.066,279.702,
87.052,281.46500000000003,
90.03800000000001,279.10400000000004,
93.02400000000002,280.15000000000003,
96.01000000000002,278.84400000000005,
98.99500000000002,278.87300000000005,
101.98000000000002,277.74300000000005,
104.97000000000001,277.451,
107.95000000000002,277.99600000000004,
110.94000000000001,278.081,
113.92000000000002,278.925,
116.91000000000001,275.329,
119.9,274.045,
122.88000000000001,267.98900000000003,
125.87,266.81500000000005,
128.85,263.807,
131.84,262.769,
134.83,263.56800000000004,
137.81,254.13100000000003,
140.8,244.80800000000002,
143.78,237.019,
146.77,221.83,
149.76000000000002,203.174,
152.74,188.66400000000002,
155.73000000000002,181.424,
158.71,163.074,
161.70000000000002,148.19400000000002,
164.68,138.25400000000002,
167.67000000000002,136.324,
170.66000000000003,123.73400000000001,
173.64000000000001,112.91400000000002,
176.63000000000002,112.37400000000002,
179.61,117.91400000000002,
182.60000000000002,118.44400000000002,
185.59000000000003,110.98400000000001,
188.57000000000002,119.394,
191.56000000000003,131.63400000000001,
194.54000000000002,142.72400000000002,
197.53000000000003,148.204,
200.52000000000004,153.794,
203.50000000000003,166.984,
206.49000000000004,185.554,
209.47000000000003,198.404,
212.46000000000004,211.464,
215.44000000000003,223.05700000000002,
218.43000000000004,235.54500000000002,
221.42000000000004,247.731,
224.40000000000003,255.336,
227.39000000000004,259.605,
230.37000000000003,261.624,
233.36000000000004,260.299,
236.35000000000005,261.512,
239.33000000000004,262.718,
242.32000000000005,263.092,
245.30000000000004,263.402,
248.29000000000005,261.98900000000003,
251.27000000000004,259.458,
254.26000000000005,256.98900000000003,
257.25000000000006,256.697,
260.2300000000001,255.09300000000002,
263.2200000000001,252.12900000000002,
266.2000000000001,247.083,
269.1900000000001,238.63,
272.1800000000001,231.201,
275.16000000000014,222.87,
278.15000000000015,218.73399999999998,
281.13000000000017,219.264,
284.1200000000002,219.914,
287.1100000000002,222.495,
290.0900000000002,221.10399999999998,
293.0800000000002,216.994,
296.06000000000023,210.844,
299.05000000000024,206.55399999999997,
302.03000000000026,202.17399999999998,
305.02000000000027,200.74399999999997,
308.0100000000003,200.10399999999998,
310.9900000000003,200.81399999999996,
313.9800000000003,200.10399999999998,
316.9600000000003,195.634,
319.95000000000033,193.10399999999998,
322.94000000000034,188.52399999999997,
325.92000000000036,184.47399999999996,
328.91000000000037,184.03399999999996,
331.8900000000004,186.04399999999995,
334.8800000000004,187.06399999999996,
337.8600000000004,184.80399999999997,
340.8500000000004,179.29399999999998,
343.84000000000043,174.634,
346.82000000000045,170.004,
349.81000000000046,167.024,
352.7900000000005,161.894,
355.7800000000005,160.734,
358.7700000000005,160.88400000000001,
361.7500000000005,165.894,
364.7400000000005,173.294,
367.72000000000054,179.00400000000002,
370.71000000000055,181.984,
373.70000000000056,181.94400000000002,
376.6800000000006,182.06400000000002,
379.6700000000006,183.05400000000003,
382.6500000000006,180.68400000000003,
385.6400000000006,182.49400000000003,
388.62000000000063,186.32400000000004,
391.61000000000064,190.29400000000004,
394.60000000000065,196.01400000000004,
397.58000000000067,200.37400000000002,
400.5700000000007,206.39400000000003,
403.5500000000007,212.39400000000003,
406.5400000000007,218.79400000000004,
409.5300000000007,223.38900000000004,
412.51000000000073,226.23700000000002,
415.50000000000074,228.00200000000004,
418.48000000000076,230.13100000000003,
421.47000000000077,231.96800000000005,
424.4600000000008,234.64400000000006,
427.4400000000008,237.37600000000003,
430.4300000000008,241.29600000000005,
433.4100000000008,245.12300000000005,
436.40000000000083,249.58700000000005,
439.38000000000085,253.60100000000006,
442.37000000000086,256.99,
445.36000000000087,259.02500000000003,
448.3400000000009,261.23300000000006,
451.3300000000009,263.60900000000004,
454.3100000000009,265.521,
457.3000000000009,268.16,
460.29000000000093,269.75700000000006,
463.27000000000095,271.55400000000003,
466.26000000000096,273.19500000000005,
469.240000000001,274.326,
472.230000000001,276.122,
475.210000000001,277.632,
478.200000000001,278.697,
481.190000000001,280.35200000000003,
484.17000000000104,281.925,
487.16000000000105,283.31600000000003,
490.14000000000107,284.125,
493.1300000000011,284.886,
496.1200000000011,285.61,
499.1000000000011,285.94,
502.0900000000011,285.97700000000003,
505.07000000000113,286.231,
508.06000000000114,286.731,
511.05000000000115,286.43,
514.0300000000011,286.92600000000004,
